nyTimes_Golf_Data
https://www.nytimes.com/2019/03/09/realestate/luxury/looking-beyond-the-golf-course.html
https://www.nytimes.com/2019/04/06/sports/ana-inspiration-augusta-womens-amateur.html
https://www.nytimes.com/2019/03/09/realestate/luxury/creating-a-golf-destination-in-the-hills-of-greece.html
https://www.nytimes.com/aponline/2019/04/09/sports/golf/ap-glf-masters-dechambeau.html
https://www.nytimes.com/reuters/2019/04/07/sports/golf/07reuters-golf-china-death.html
https://www.nytimes.com/2019/03/09/realestate/luxury/thinking-of-buying-in-a-golf-community.html
https://www.nytimes.com/2019/01/15/sports/tennis/golf-tiptoed-into-the-middle-east-then-dived-in.html
https://www.nytimes.com/2019/02/16/obituaries/gene-littler-dead-golfer.html
https://www.nytimes.com/2019/02/12/sports/golf-new-rules.html
https://www.nytimes.com/reuters/2019/04/08/sports/golf/08reuters-golf-masters-fleetwood.html
https://www.nytimes.com/reuters/2019/04/08/sports/golf/08reuters-golf-masters.html
https://www.nytimes.com/reuters/2019/04/09/sports/golf/09reuters-golf-masters-spieth.html
https://www.nytimes.com/aponline/2019/04/02/sports/golf/ap-glf-on-the-fringe-masters.html
https://www.nytimes.com/reuters/2019/04/09/sports/golf/09reuters-golf-masters-woods.html
https://www.nytimes.com/reuters/2019/04/09/sports/golf/09reuters-golf-european.html
https://www.nytimes.com/reuters/2019/04/03/sports/golf/03reuters-golf-women-davies.html
https://www.nytimes.com/reuters/2019/04/09/sports/golf/09reuters-golf-masters-mcilroy.html
https://www.nytimes.com/reuters/2019/04/09/sports/golf/09reuters-golf-masters-rory.html
https://www.nytimes.com/reuters/2019/04/08/sports/golf/08reuters-golf-masters-fowler.html
https://www.nytimes.com/reuters/2019/04/09/sports/golf/09reuters-golf-masters-molinari.html
https://www.nytimes.com/reuters/2019/04/09/sports/golf/09reuters-golf-masters-koepka-mickelson.html
https://www.nytimes.com/reuters/2019/04/05/sports/golf/05reuters-golf-women-augusta.html
https://www.nytimes.com/2019/01/15/sports/golf/abu-dhabi-hsbc-championship.html
https://www.nytimes.com/reuters/2019/04/04/sports/golf/04reuters-golf-texas.html
https://www.nytimes.com/2019/04/03/sports/augusta-national-women.html
https://www.nytimes.com/2019/02/06/obituaries/alice-dye-dead.html
https://www.nytimes.com/2019/03/04/world/europe/trump-golf-uk-scotland.html
https://www.nytimes.com/reuters/2019/04/09/sports/golf/09reuters-golf-masters-mcilory.html
https://www.nytimes.com/reuters/2019/04/04/sports/golf/04reuters-golf-women-augusta.html
https://www.nytimes.com/reuters/2019/04/08/sports/golf/08reuters-golf-masters-dechambeau.html
https://www.nytimes.com/reuters/2019/04/08/sports/golf/08reuters-golf-masters-mexicans.html
https://www.nytimes.com/reuters/2019/04/08/sports/golf/08reuters-golf-masters-mexican.html
https://www.nytimes.com/reuters/2019/04/05/sports/golf/05reuters-golf-women-augusta-burk-interview.html
https://www.nytimes.com/reuters/2019/04/05/sports/golf/05reuters-golf-women-augusta-burk.html
https://www.nytimes.com/reuters/2019/04/04/sports/golf/04reuters-golf-women-inspiration.html
https://www.nytimes.com/reuters/2019/04/08/sports/golf/08reuters-golf-masters-rose.html
https://www.nytimes.com/aponline/2019/04/01/us/politics/ap-us-trump-golf.html
https://www.nytimes.com/reuters/2019/04/04/us/04reuters-usa-trump-golf-interview.html
https://www.nytimes.com/2019/03/14/sports/golf-gum.html
https://www.nytimes.com/2019/03/09/todaysinyt/in-south-africa-a-sense-of-security-draws-many-to-golf-communities.html
https://www.nytimes.com/reuters/2019/04/06/sports/golf/06reuters-golf-texas.html
https://www.nytimes.com/2019/01/26/us/trump-golf-club-fires-workers.html
https://www.nytimes.com/reuters/2019/04/08/sports/08reuters-golf-lpga-rankings.html
https://www.nytimes.com/reuters/2019/04/08/sports/golf/08reuters-golf-masters-mitchell.html
https://www.nytimes.com/2019/01/27/sports/justin-rose-torrey-pines.html
https://www.nytimes.com/reuters/2019/04/09/sports/golf/09reuters-golf-masters.html
https://www.nytimes.com/2019/03/10/sports/golf/arnold-palmer-invitational-mcilroy-molinari.html
https://www.nytimes.com/2019/02/08/sports/golf/choi-ho-sung-pebble-beach.html
https://www.nytimes.com/reuters/2019/04/09/sports/golf/09reuters-golf-masters-augusta.html
https://www.nytimes.com/2019/03/04/sports/golf/tiger-woods-injury.html
https://www.nytimes.com/reuters/2019/04/05/sports/golf/05reuters-golf-texas.html
https://www.nytimes.com/reuters/2019/04/02/sports/golf/02reuters-golf-women-inspiration.html
https://www.nytimes.com/2019/03/24/business/media/cnn-fox-news-mueller.html
https://www.nytimes.com/2019/01/17/arts/television/jimmy-kimmel-shutdown-trump.html
https://www.nytimes.com/2019/02/15/sports/golf/matt-kuchar-caddie-check.html
https://www.nytimes.com/2019/01/13/sports/golf/sony-open-matt-kuchar.html
https://www.nytimes.com/reuters/2019/04/07/sports/golf/07reuters-golf-women-inspiration.html
https://www.nytimes.com/reuters/2019/04/06/sports/golf/06reuters-golf-women-inspiration.html
https://www.nytimes.com/2019/03/30/sports/golf/tiger-woods-rory-mcilroy-match-play.html
https://www.nytimes.com/reuters/2019/03/30/sports/golf/30reuters-golf-wgcdell-bjerregaard.html
https://www.nytimes.com/2019/02/11/sports/golf/phil-mickelson-pebble-beach.html
https://www.nytimes.com/2019/04/09/obituaries/marilynn-smith-dead.html
https://www.nytimes.com/2019/03/21/us/winter-texas-border.html
https://www.nytimes.com/2019/02/24/sports/rory-mcilroy-dustin-johnson-mexico-championship.html
https://www.nytimes.com/2019/03/31/sports/world-match-play-kisner-kuchar.html
https://www.nytimes.com/2019/02/23/sports/tiger-woods-mexico-championship.html
https://www.nytimes.com/2019/04/09/sports/masters-patrick-reed.html
https://www.nytimes.com/aponline/2019/04/09/sports/golf/ap-glf-china-player-death.html
https://www.nytimes.com/2019/02/22/sports/pga-mexico-championship-dustin-johnson.html
https://www.nytimes.com/reuters/2019/04/06/sports/golf/06reuters-golf-women-augusta-analysis.html
https://www.nytimes.com/2019/03/17/sports/pga-players-championship-rory-mcilroy.html
https://www.nytimes.com/aponline/2019/04/09/sports/golf/ap-glf-tim-dahlberg-masters.html
https://www.nytimes.com/2019/04/07/sports/jin-young-ko-ana-inspiration.html
https://www.nytimes.com/2019/03/09/realestate/not-just-the-links-are-green.html
https://www.nytimes.com/aponline/2019/03/31/sports/golf/ap-glf-match-play.html
https://www.nytimes.com/reuters/2019/03/31/sports/golf/31reuters-golf-matchplay.html
https://www.nytimes.com/reuters/2019/04/01/sports/golf/01reuters-golf-matchplay.html
https://www.nytimes.com/2019/04/05/sports/lpga-ana-inspiration.html
https://www.nytimes.com/2019/01/31/world/australia/jarrod-briony-lyle-golf-leukemia.html
https://www.nytimes.com/aponline/2019/04/09/sports/golf/ap-glf-golf-capsules.html
https://www.nytimes.com/2019/04/08/us/masters-augusta-strip-clubs.html
https://www.nytimes.com/reuters/2019/04/04/sports/golf/04reuters-golf-european.html
https://www.nytimes.com/2019/01/24/sports/tiger-woods-torrey-pines.html
https://www.nytimes.com/aponline/2019/03/28/sports/golf/ap-glf-lpga-tour.html
https://www.nytimes.com/reuters/2019/04/06/sports/golf/06reuters-golf-european.html
https://www.nytimes.com/reuters/2019/04/03/sports/golf/03reuters-golf-women-augusta-feature.html
https://www.nytimes.com/reuters/2019/04/03/sports/golf/03reuters-golf-women-augusta.html
https://www.nytimes.com/2019/04/04/sports/lpga-ana-inspiration.html
https://www.nytimes.com/2019/03/22/universal/es/jubilados-texas-el-progreso.html
https://www.nytimes.com/2019/03/09/realestate/luxury/in-australia-a-9-hole-retreat-thats-cost-fee-for-war-veterans.html
https://www.nytimes.com/2019/02/01/world/europe/france-rubber-bullets-yellow-vests.html
https://www.nytimes.com/aponline/2019/03/31/sports/golf/ap-glf-golf-capsules.html
https://www.nytimes.com/2019/02/16/sports/matt-kuchar-caddie-ortiz-pay.html
https://www.nytimes.com/aponline/2019/04/09/sports/golf/ap-glf-masters-notebook.html
https://www.nytimes.com/reuters/2019/03/31/sports/golf/31reuters-golf-european.html
https://www.nytimes.com/aponline/2019/04/09/sports/golf/ap-glf-international-crown-2020.html
https://www.nytimes.com/aponline/2019/04/09/sports/golf/ap-glf-masters.html
