nyTimes_Tennis_Data
https://www.nytimes.com/2019/01/12/sports/tennis/tennis-wish-list-2019.html
https://www.nytimes.com/2019/03/15/sports/tennis/itf-tour-petition.html
https://www.nytimes.com/2019/03/04/sports/tennis/dan-evans.html
https://www.nytimes.com/2019/03/11/sports/atp-tour-chris-kermode-novak-djokovic.html
https://www.nytimes.com/2019/01/09/sports/australian-open-rebecca-marino.html
https://www.nytimes.com/2019/03/16/sports/bianca-andreescu-indian-wells.html
https://www.nytimes.com/2019/01/12/sports/tennis/in-womens-tennis-finesse-can-fight-power.html
https://www.nytimes.com/2019/01/25/sports/tennis/jack-sock-doubles.html
https://www.nytimes.com/2019/02/23/sports/stevie-johnson-delray-beach-open.html
https://www.nytimes.com/reuters/2019/04/05/sports/tennis/05reuters-tennis-charleston.html
https://www.nytimes.com/2019/04/02/sports/bob-bryan-hip-surgery.html
https://www.nytimes.com/2019/01/26/sports/tennis/naomi-osaka-australian-open.html
https://www.nytimes.com/reuters/2019/03/28/sports/tennis/28reuters-tennis-atp.html
https://www.nytimes.com/2019/01/16/sports/tennis/australian-open-mauresmo-pouille.html
https://www.nytimes.com/2019/01/24/sports/tennis/australian-open-nadal-tsitsipas.html
https://www.nytimes.com/2019/01/15/sports/andy-murray-womens-tennis.html
https://www.nytimes.com/reuters/2019/04/03/sports/olympics/03reuters-tennis-olympics.html
https://www.nytimes.com/reuters/2019/03/28/sports/soccer/28reuters-soccer-euro-irl-geo.html
https://www.nytimes.com/2019/01/26/sports/australian-open-boys-singles-emilio-nava.html
https://www.nytimes.com/2019/01/05/sports/hopman-cup-mens-team-tennis.html
https://www.nytimes.com/2019/01/20/sports/australian-open-lleyton-hewitt-tomic-turmoil.html
https://www.nytimes.com/2019/01/12/sports/tennis/how-are-ties-broken-in-tennis-that-depends.html
https://www.nytimes.com/reuters/2019/04/06/sports/tennis/06reuters-tennis-charleston.html
https://www.nytimes.com/reuters/2019/04/09/sports/tennis/09reuters-tennis-houston.html
https://www.nytimes.com/reuters/2019/04/09/sports/tennis/08reuters-tennis-houston.html
https://www.nytimes.com/reuters/2019/04/04/sports/tennis/04reuters-tennis-charleston.html
https://www.nytimes.com/2019/01/01/sports/serena-williams-roger-federer.html
https://www.nytimes.com/2019/01/14/sports/serena-williams-australian-open.html
https://www.nytimes.com/reuters/2019/04/06/sports/tennis/06reuters-tennis-monterrey.html
https://www.nytimes.com/2019/02/25/sports/tennis/radu-albot-moldova-.html
https://www.nytimes.com/2019/03/18/sports/tennis/miami-open-hard-rock-stadium.html
https://www.nytimes.com/2019/03/29/sports/tennis/miami-open-semifinals.html
https://www.nytimes.com/2019/02/11/sports/tennis/jack-lin-new-york-open-columbia.html
https://www.nytimes.com/2019/04/06/world/asia/naomi-osaka-citizenship.html
https://www.nytimes.com/2019/03/17/sports/tennis/indian-wells.html
https://www.nytimes.com/2019/03/28/sports/tennis/felix-auger-aliassime-miami-open.html
https://www.nytimes.com/2019/03/10/sports/tennis/serena-williams-retires-indian-wells.html
https://www.nytimes.com/2019/01/20/sports/tennis/danielle-collins-stuns-foe-to-reach-australian-open-quarterfinals.html
https://www.nytimes.com/2019/01/20/sports/tennis/frances-tiafoe-australian-open.html
https://www.nytimes.com/2019/03/21/sports/tennis/osaka-mari-naomi.html
https://www.nytimes.com/2019/01/23/sports/lucas-pouille-novak-djokovic-australian-open.html
https://www.nytimes.com/2019/03/30/sports/ashleigh-barty-miami-open.html
https://www.nytimes.com/2019/03/12/sports/novak-djokovic.html
https://www.nytimes.com/2019/04/04/sports/serena-williams-rafael-nadal.html
https://www.nytimes.com/2019/03/12/sports/ivo-karlovic.html
https://www.nytimes.com/2019/03/26/sports/tennis/miami-open-fans.html
https://www.nytimes.com/2019/01/11/sports/tennis/roger-federer-australian-open.html
https://www.nytimes.com/2019/01/23/science/lunar-eclipse-meteor-moon.html
https://www.nytimes.com/2019/01/11/sports/andy-murray-retirement.html
https://www.nytimes.com/2019/03/14/sports/belinda-bencic.html
https://www.nytimes.com/aponline/2019/03/28/sports/tennis/ap-ten-australia-season-overhaul.html
https://www.nytimes.com/aponline/2019/03/30/sports/tennis/ap-ten-miami-open.html
https://www.nytimes.com/aponline/2019/04/09/sports/tennis/ap-ten-us-men-clay-court.html
https://www.nytimes.com/2019/01/22/world/asia/naomi-osaka-anime-ad.html
https://www.nytimes.com/2019/01/18/sports/anisimova-sabalenka-australian-open.html
https://www.nytimes.com/2019/01/11/sports/tennis/australian-open-players-to-watch.html
https://www.nytimes.com/2019/03/13/sports/naomi-osaka-indian-wells-tennis.html
https://www.nytimes.com/2019/03/31/sports/roger-federer-101-titles.html
https://www.nytimes.com/2019/01/25/sports/tennis/novak-djokovic-australian-open-final.html
https://www.nytimes.com/2019/01/19/sports/tennis/australian-open-osaka-hsieh.html
https://www.nytimes.com/2019/01/23/sports/australian-open-wta-coaching.html
https://www.nytimes.com/2019/01/25/sports/dylan-alcott-australian-open-quad-tennis.html
https://www.nytimes.com/2019/01/27/sports/australian-open-djokovic-nadal.html
https://www.nytimes.com/2019/01/16/sports/tiafoe-fritz-australian-open.html
https://www.nytimes.com/2019/01/21/sports/serena-williams-simona-halep-australian-open.html
https://www.nytimes.com/2019/01/15/sports/simona-halep-manages-to-beat-kaia-kanepi-this-time.html
https://www.nytimes.com/reuters/2019/03/30/sports/tennis/30reuters-tennis-miami.html
https://www.nytimes.com/2019/03/12/sports/sports-college-admissions-scam.html
https://www.nytimes.com/2019/03/31/sports/roger-federer-miami-open.html
https://www.nytimes.com/2019/01/10/sports/andy-murray-retire.html
https://www.nytimes.com/2019/01/14/sports/reilly-opelka-john-isner-australian-open.html
https://www.nytimes.com/aponline/2019/03/31/sports/tennis/ap-ten-miami-open.html
https://www.nytimes.com/2019/01/23/sports/serena-williams-karolina-pliskova-australian-open.html
https://www.nytimes.com/2019/01/27/sports/tennis/novak-djokovic-roger-federer.html
https://www.nytimes.com/2019/01/24/sports/petra-kvitova-australian-open.html
https://www.nytimes.com/2019/01/17/sports/serena-williams-australian-open.html
https://www.nytimes.com/reuters/2019/03/28/sports/tennis/28reuters-tennis-miami.html
https://www.nytimes.com/reuters/2019/04/02/sports/tennis/02reuters-tennis-murray.html
https://www.nytimes.com/2019/01/22/sports/danielle-collins-australian-open.html
https://www.nytimes.com/aponline/2019/03/28/sports/tennis/ap-ten-miami-open.html
https://www.nytimes.com/2019/01/15/sports/serena-williams-australian-open.html
https://www.nytimes.com/2019/03/16/sports/rafael-nadal-withdraws-indian-wells.html
https://www.nytimes.com/2019/01/18/sports/novak-djokovic-serbia-australian-open.html
https://www.nytimes.com/2019/03/26/sports/tennis/miami-open.html
https://www.nytimes.com/2019/02/11/sports/naomi-osaka-sascha-bajin.html
https://www.nytimes.com/2019/03/11/sports/us-womens-soccer-pay.html
https://www.nytimes.com/2019/03/23/sports/miami-open-naomi-osaka-serena-williams.html
https://www.nytimes.com/2019/01/22/sports/nadal-tiafoe-tsitsipas-australian-open.html
https://www.nytimes.com/2019/01/19/sports/tennis-australia-serena-halep-venus.html
https://www.nytimes.com/2019/01/18/sports/australian-open-taylor-fritz-roger-federer.html
https://www.nytimes.com/reuters/2019/03/30/sports/tennis/30reuters-tennis-miami-teenagers.html
https://www.nytimes.com/2019/01/11/sports/aryna-sabalenka-australian-open.html
https://www.nytimes.com/reuters/2019/03/29/sports/tennis/29reuters-tennis-miami.html
https://www.nytimes.com/2019/01/22/sports/serena-williams-pliskova-australian-open.html
https://www.nytimes.com/reuters/2019/03/29/sports/tennis/29reuters-tennis-miami-isner.html
https://www.nytimes.com/2019/02/17/sports/new-york-open-reilly-opelka-.html
https://www.nytimes.com/2019/01/14/sports/caroline-wozniacki-arthritis-australian-open.html
https://www.nytimes.com/2019/03/15/sports/roger-federer-rafael-nadal-indian-wells.html
https://www.nytimes.com/2019/01/25/sports/tennis/sam-stosur-australian-open.html
https://www.nytimes.com/2019/03/31/sports/roger-federer-101-titles.html
